Id:,15061
04,11,2009,23.0
04,12,2009,22.0
04,13,2009,23.0
04,14,2009,22.25
04,15,2009,22.5
04,16,2009,22.75
04,17,2009,22.5
04,18,2009,22.25
04,19,2009,20.75
04,20,2009,20.0
04,21,2009,19.5
04,22,2009,18.75
04,23,2009,19.0
04,24,2009,19.5
04,25,2009,20.25
04,26,2009,21.75
04,27,2009,18.0
04,28,2009,19.25
04,29,2009,18.5
04,30,2009,21.5
05,01,2009,21.75
05,02,2009,22.0
05,03,2009,16.5
05,04,2009,20.25
05,05,2009,22.75
05,06,2009,22.5
05,07,2009,21.25
05,08,2009,21.75
05,09,2009,20.25
05,10,2009,20.0
05,11,2009,18.5
05,12,2009,18.75
05,13,2009,20.25
05,14,2009,21.75
05,15,2009,22.0
05,16,2009,21.75
05,17,2009,18.25
05,18,2009,17.0
05,19,2009,17.0
05,20,2009,18.25
05,21,2009,21.5
05,22,2009,18.75
05,23,2009,18.75
05,24,2009,19.75
05,25,2009,21.0
05,26,2009,22.75
05,27,2009,23.25
05,28,2009,24.0
05,29,2009,22.25
05,30,2009,21.5
05,31,2009,22.5
06,01,2009,18.5
06,02,2009,20.5
06,03,2009,21.0
06,04,2009,21.0
06,05,2009,20.25
06,06,2009,20.5
06,07,2009,22.0
06,08,2009,22.5
06,09,2009,23.25
06,10,2009,22.75
06,11,2009,24.0
06,12,2009,23.5
06,13,2009,23.0
06,14,2009,22.5
06,15,2009,20.75
06,16,2009,21.25
06,17,2009,20.5
06,18,2009,20.25
06,19,2009,21.75
06,20,2009,21.5
06,21,2009,20.75
06,22,2009,21.25
06,23,2009,19.25
06,24,2009,21.25
06,25,2009,21.75
06,26,2009,21.75
06,27,2009,21.0
06,28,2009,21.0
06,29,2009,20.25
06,30,2009,20.0
07,01,2009,null
07,02,2009,null
07,03,2009,null
07,04,2009,null
07,05,2009,null
07,06,2009,null
07,07,2009,null
07,08,2009,null
07,09,2009,null
07,10,2009,null
07,11,2009,null
07,12,2009,null
07,13,2009,null
07,14,2009,null
07,15,2009,null
07,16,2009,null
07,17,2009,null
07,18,2009,null
07,19,2009,null
07,20,2009,null
07,21,2009,null
07,22,2009,null
07,23,2009,null
07,24,2009,null
07,25,2009,null
07,26,2009,null
07,27,2009,null
07,28,2009,null
07,29,2009,null
07,30,2009,null
07,31,2009,null
08,01,2009,22.25
08,02,2009,23.25
08,03,2009,22.5
08,04,2009,20.75
08,05,2009,22.25
08,06,2009,22.75
08,07,2009,22.5
08,08,2009,21.25
08,09,2009,21.75
08,10,2009,22.25
08,11,2009,23.0
08,12,2009,23.25
08,13,2009,21.25
08,14,2009,22.0
08,15,2009,23.5
08,16,2009,23.0
08,17,2009,23.25
08,18,2009,22.5
08,19,2009,19.5
08,20,2009,19.0
08,21,2009,21.5
08,22,2009,23.75
08,23,2009,22.75
08,24,2009,22.75
08,25,2009,21.75
08,26,2009,21.0
08,27,2009,20.5
08,28,2009,21.5
08,29,2009,20.75
08,30,2009,20.25
08,31,2009,19.5
09,01,2009,21.75
09,02,2009,22.0
09,03,2009,22.0
09,04,2009,21.25
09,05,2009,20.0
09,06,2009,20.25
09,07,2009,20.0
09,08,2009,20.5
09,09,2009,20.0
09,10,2009,20.5
09,11,2009,20.25
09,12,2009,20.75
09,13,2009,22.0
09,14,2009,22.75
09,15,2009,19.75
09,16,2009,19.25
09,17,2009,20.5
09,18,2009,19.25
09,19,2009,21.25
09,20,2009,20.5
09,21,2009,20.0
09,22,2009,21.5
09,23,2009,21.75
09,24,2009,20.5
09,25,2009,22.0
09,26,2009,19.0
09,27,2009,20.25
09,28,2009,22.5
09,29,2009,20.25
09,30,2009,21.0
10,01,2009,23.25
10,02,2009,23.5
10,03,2009,24.0
10,04,2009,24.25
10,05,2009,24.5
10,06,2009,24.0
10,07,2009,23.5
10,08,2009,24.5
10,09,2009,24.0
10,10,2009,24.5
10,11,2009,24.0
10,12,2009,24.25
10,13,2009,23.0
10,14,2009,24.5
10,15,2009,23.25
10,16,2009,24.0
10,17,2009,25.0
10,18,2009,22.5
10,19,2009,22.25
10,20,2009,21.5
10,21,2009,22.0
10,22,2009,23.25
10,23,2009,24.0
10,24,2009,23.5
10,25,2009,23.5
10,26,2009,19.5
10,27,2009,22.5
10,28,2009,22.5
10,29,2009,23.5
10,30,2009,22.0
10,31,2009,23.25
11,01,2009,21.25
11,02,2009,17.0
11,03,2009,17.25
11,04,2009,17.25
11,05,2009,18.0
11,06,2009,17.5
11,07,2009,17.75
11,08,2009,16.75
11,09,2009,16.75
11,10,2009,14.0
11,11,2009,17.5
11,12,2009,17.0
11,13,2009,19.5
11,14,2009,20.25
11,15,2009,18.0
11,16,2009,17.0
11,17,2009,17.0
11,18,2009,18.5
11,19,2009,19.0
11,20,2009,19.75
11,21,2009,20.0
11,22,2009,21.0
11,23,2009,21.25
11,24,2009,20.25
11,25,2009,22.0
11,26,2009,20.0
11,27,2009,18.5
11,28,2009,18.5
11,29,2009,19.0
11,30,2009,20.25
12,01,2009,null
12,02,2009,null
12,03,2009,null
12,04,2009,null
12,05,2009,null
12,06,2009,null
12,07,2009,null
12,08,2009,null
12,09,2009,null
12,10,2009,null
12,11,2009,null
12,12,2009,null
12,13,2009,null
12,14,2009,null
12,15,2009,null
12,16,2009,null
12,17,2009,null
12,18,2009,null
12,19,2009,null
12,20,2009,null
12,21,2009,null
12,22,2009,null
12,23,2009,null
12,24,2009,null
12,25,2009,null
12,26,2009,null
12,27,2009,null
12,28,2009,null
12,29,2009,null
12,30,2009,null
12,31,2009,null
01,01,2010,19.25
01,02,2010,18.75
01,03,2010,14.5
01,04,2010,14.5
01,05,2010,14.5
01,06,2010,15.75
01,07,2010,17.0
01,08,2010,16.25
01,09,2010,10.0
01,10,2010,8.5
01,11,2010,12.0
01,12,2010,12.25
01,13,2010,13.75
01,14,2010,14.5
01,15,2010,15.76
01,16,2010,18.75
01,17,2010,18.0
01,18,2010,20.0
01,19,2010,20.0
01,20,2010,21.5
01,21,2010,20.75
01,22,2010,20.0
01,23,2010,20.25
01,24,2010,20.5
01,25,2010,19.25
01,26,2010,18.25
01,27,2010,18.0
01,28,2010,17.25
01,29,2010,14.75
01,30,2010,null
01,31,2010,13.5
02,01,2010,11.75
02,02,2010,14.75
02,03,2010,13.75
02,04,2010,13.0
02,05,2010,16.75
02,06,2010,16.5
02,07,2010,18.25
02,08,2010,20.0
02,09,2010,19.0
02,10,2010,18.75
02,11,2010,18.5
02,12,2010,18.75
02,13,2010,19.0
02,14,2010,19.75
02,15,2010,19.0
02,16,2010,15.75
02,17,2010,13.5
02,18,2010,12.25
02,19,2010,15.75
02,20,2010,17.0
02,21,2010,18.25
02,22,2010,20.75
02,23,2010,22.25
02,24,2010,19.25
02,25,2010,18.75
02,26,2010,19.5
02,27,2010,17.0
02,28,2010,17.75
03,01,2010,18.5
03,02,2010,19.5
03,03,2010,21.0
03,04,2010,22.0
03,05,2010,22.75
03,06,2010,19.5
03,07,2010,22.75
03,08,2010,21.25
03,09,2010,22.25
03,10,2010,22.5
03,11,2010,22.75
03,12,2010,22.75
03,13,2010,19.25
03,14,2010,20.25
03,15,2010,19.25
03,16,2010,22.5
03,17,2010,19.5
03,18,2010,20.75
03,19,2010,21.0
03,20,2010,21.5
03,21,2010,19.5
03,22,2010,19.75
03,23,2010,20.75
03,24,2010,19.75
03,25,2010,20.75
03,26,2010,19.25
03,27,2010,20.25
03,28,2010,21.0
03,29,2010,17.5
03,30,2010,20.0
03,31,2010,20.5
04,01,2010,20.5
04,02,2010,18.75
04,03,2010,21.25
04,04,2010,21.75
04,05,2010,22.5
04,06,2010,21.75
04,07,2010,21.5
04,08,2010,20.0
04,09,2010,20.75
04,10,2010,21.25
04,11,2010,21.75
04,12,2010,22.5
04,13,2010,20.5
04,14,2010,18.25
04,15,2010,19.0
04,16,2010,19.0
04,17,2010,17.25
04,18,2010,15.5
04,19,2010,19.5
04,20,2010,19.5
04,21,2010,21.25
04,22,2010,20.5
04,23,2010,20.0
04,24,2010,21.0
04,25,2010,21.0
04,26,2010,22.25
04,27,2010,22.25
04,28,2010,22.75
04,29,2010,22.5
04,30,2010,22.0
05,01,2010,23.0
05,02,2010,22.75
05,03,2010,21.5
05,04,2010,22.75
05,05,2010,22.5
05,06,2010,23.5
05,07,2010,21.75
05,08,2010,22.25
05,09,2010,23.5
05,10,2010,23.5
05,11,2010,23.5
05,12,2010,24.25
05,13,2010,22.75
05,14,2010,21.75
05,15,2010,22.0
05,16,2010,21.0
05,17,2010,19.0
05,18,2010,20.75
05,19,2010,22.25
05,20,2010,20.75
05,21,2010,23.25
05,22,2010,25.25
05,23,2010,25.25
05,24,2010,25.0
05,25,2010,24.25
05,26,2010,24.0
05,27,2010,21.25
05,28,2010,21.0
05,29,2010,24.0
05,30,2010,24.5
05,31,2010,24.0
06,01,2010,24.5
06,02,2010,24.75
06,03,2010,24.25
06,04,2010,23.5
06,05,2010,23.75
06,06,2010,24.75
06,07,2010,24.75
06,08,2010,24.0
06,09,2010,24.25
06,10,2010,25.0
06,11,2010,25.0
06,12,2010,25.5
06,13,2010,22.5
06,14,2010,22.25
06,15,2010,22.5
06,16,2010,22.75
06,17,2010,22.0
06,18,2010,22.5
06,19,2010,21.0
06,20,2010,22.25
06,21,2010,22.0
06,22,2010,22.5
06,23,2010,22.75
06,24,2010,22.25
06,25,2010,23.0
06,26,2010,22.5
06,27,2010,22.0
06,28,2010,23.0
06,29,2010,22.75
06,30,2010,22.0
07,01,2010,20.5
07,02,2010,22.0
07,03,2010,21.25
07,04,2010,20.5
07,05,2010,20.0
07,06,2010,21.0
07,07,2010,20.25
07,08,2010,19.25
07,09,2010,17.5
07,10,2010,18.75
07,11,2010,19.75
07,12,2010,20.75
07,13,2010,21.25
07,14,2010,20.0
07,15,2010,20.0
07,16,2010,20.25
07,17,2010,20.5
07,18,2010,20.25
07,19,2010,21.75
07,20,2010,22.5
07,21,2010,19.75
07,22,2010,17.5
07,23,2010,17.5
07,24,2010,16.25
07,25,2010,18.25
07,26,2010,16.5
07,27,2010,16.25
07,28,2010,18.25
07,29,2010,16.0
07,30,2010,17.0
07,31,2010,16.75
08,01,2010,19.0
08,02,2010,20.75
08,03,2010,20.25
08,04,2010,19.5
08,05,2010,20.5
08,06,2010,19.0
08,07,2010,18.5
08,08,2010,20.0
08,09,2010,20.0
08,10,2010,21.5
08,11,2010,21.5
08,12,2010,22.0
08,13,2010,20.5
08,14,2010,20.5
08,15,2010,21.0
08,16,2010,21.0
08,17,2010,17.0
08,18,2010,18.5
08,19,2010,18.5
08,20,2010,20.0
08,21,2010,20.5
08,22,2010,21.0
08,23,2010,20.5
08,24,2010,15.5
08,25,2010,16.5
08,26,2010,23.0
08,27,2010,23.0
08,28,2010,22.5
08,29,2010,21.5
08,30,2010,21.5
08,31,2010,18.0
09,01,2010,19.0
09,02,2010,21.75
09,03,2010,21.0
09,04,2010,20.5
09,05,2010,20.0
09,06,2010,19.5
09,07,2010,19.0
09,08,2010,18.0
09,09,2010,18.0
09,10,2010,18.25
09,11,2010,21.0
09,12,2010,21.0
09,13,2010,21.0
09,14,2010,20.5
09,15,2010,20.5
09,16,2010,20.5
09,17,2010,16.0
09,18,2010,18.5
09,19,2010,21.5
09,20,2010,19.5
09,21,2010,18.5
09,22,2010,19.0
09,23,2010,19.0
09,24,2010,20.0
09,25,2010,21.0
09,26,2010,19.5
09,27,2010,20.5
09,28,2010,19.5
09,29,2010,19.0
09,30,2010,19.0
10,01,2010,19.0
10,02,2010,19.0
10,03,2010,19.0
10,04,2010,19.0
10,05,2010,19.0
10,06,2010,18.5
10,07,2010,19.0
10,08,2010,19.0
10,09,2010,19.5
10,10,2010,19.0
10,11,2010,18.5
10,12,2010,18.5
10,13,2010,19.0
10,14,2010,20.5
10,15,2010,18.5
10,16,2010,19.0
10,17,2010,18.5
10,18,2010,19.0
10,19,2010,19.0
10,20,2010,19.0
10,21,2010,19.0
10,22,2010,19.0
10,23,2010,18.0
10,24,2010,18.5
10,25,2010,18.5
10,26,2010,19.0
10,27,2010,19.0
10,28,2010,19.0
10,29,2010,17.5
10,30,2010,18.5
10,31,2010,18.5
11,01,2010,19.0
11,02,2010,19.0
11,03,2010,19.25
11,04,2010,19.5
11,05,2010,19.25
11,06,2010,19.5
11,07,2010,20.5
11,08,2010,21.75
11,09,2010,21.5
11,10,2010,18.5
11,11,2010,18.75
11,12,2010,18.0
11,13,2010,19.75
11,14,2010,19.25
11,15,2010,19.5
11,16,2010,21.0
11,17,2010,21.5
11,18,2010,20.75
11,19,2010,21.0
11,20,2010,22.5
11,21,2010,22.0
11,22,2010,21.5
11,23,2010,17.25
11,24,2010,16.5
11,25,2010,15.75
11,26,2010,16.25
11,27,2010,16.0
11,28,2010,15.0
11,29,2010,16.0
11,30,2010,14.75
12,01,2010,13.75
12,02,2010,13.0
12,03,2010,12.25
12,04,2010,11.5
12,05,2010,12.0
12,06,2010,10.0
12,07,2010,11.0
12,08,2010,11.0
12,09,2010,11.5
12,10,2010,11.0
12,11,2010,11.0
12,12,2010,12.25
12,13,2010,12.0
12,14,2010,11.75
12,15,2010,12.5
12,16,2010,12.75
12,17,2010,12.5
12,18,2010,12.25
12,19,2010,13.25
12,20,2010,13.0
12,21,2010,12.5
12,22,2010,13.25
12,23,2010,11.75
12,24,2010,15.25
12,25,2010,11.5
12,26,2010,11.75
12,27,2010,12.0
12,28,2010,10.5
12,29,2010,10.5
12,30,2010,12.75
12,31,2010,13.5
01,01,2011,13.75
01,02,2011,14.0
01,03,2011,13.25
01,04,2011,14.75
01,05,2011,15.25
01,06,2011,14.25
01,07,2011,14.75
01,08,2011,14.5
01,09,2011,15.75
01,10,2011,15.5
01,11,2011,13.75
01,12,2011,12.5
01,13,2011,10.75
01,14,2011,13.25
01,15,2011,13.0
01,16,2011,13.25
01,17,2011,13.5
01,18,2011,13.75
01,19,2011,14.25
01,20,2011,13.25
01,21,2011,14.0
01,22,2011,14.0
01,23,2011,15.5
01,24,2011,14.0
01,25,2011,13.75
01,26,2011,13.5
01,27,2011,14.05
01,28,2011,13.75
01,29,2011,14.0
01,30,2011,14.25
01,31,2011,15.0
02,01,2011,16.25
02,02,2011,14.0
02,03,2011,14.75
02,04,2011,16.0
02,05,2011,16.25
02,06,2011,16.5
02,07,2011,14.5
02,08,2011,15.5
02,09,2011,17.0
02,10,2011,15.25
02,11,2011,15.75
02,12,2011,15.5
